Brand,Model,CPU,GPU,RAM_GB,Storage_Type,Storage_GB,Touchscreen,Weight_kg,Screen_Size_inch,Price_SGD
Lenovo,Legion 5,Intel Core Ultra 7 15500H,Intel Arc A750M,128,SSD,2048,False,1.51,16.0,3158.51
Lenovo,ThinkPad X1 Carbon,Intel Core Ultra 7 15500H,NVIDIA RTX 4060,64,SSD,4096,False,1.91,16.0,2758.08
Lenovo,IdeaPad 5,Intel i9-14900HK,NVIDIA RTX 4080,16,SSD,1024,False,1.44,14.0,2886.5
Lenovo,IdeaPad 5,AMD Ryzen 7 8800H,NVIDIA RTX 4070,32,SSD,1024,True,3.13,18.4,2600.15
Lenovo,ThinkBook 14s,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,32,SSD,4096,False,2.98,18.4,3331.85
Lenovo,ThinkPad X1 Carbon,Intel i5-14500H,NVIDIA RTX 4050,128,SSD,256,True,2.16,15.6,2212.23
Lenovo,Yoga Slim 7,Intel i5-14500H,Intel Iris Xe,16,SSD,512,False,2.47,15.6,1362.03
Lenovo,Legion 5,Intel i7-14700H,NVIDIA RTX 4060,64,SSD,512,False,1.57,15.6,2122.57
Lenovo,IdeaPad 5,Intel i5-14600H,NVIDIA RTX 4050,32,SSD,2048,False,1.34,13.3,1944.06
Lenovo,IdeaPad 5,Intel i7-14700H,NVIDIA RTX 4070,64,SSD,2048,True,3.15,18.4,3027.94
Lenovo,Legion 5,Intel i7-14700H,NVIDIA RTX 4070,128,SSD,512,True,1.1,14.0,3246.46
Lenovo,Legion 5,Intel i7-14800H,NVIDIA RTX 4060,128,SSD,512,False,3.24,18.4,2452.19
Lenovo,IdeaPad 5,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,16,SSD,1024,False,3.39,17.3,2761.41
Lenovo,ThinkBook 14s,Intel i5-14600H,NVIDIA RTX 4050,32,SSD,512,False,1.13,14.0,1743.13
Lenovo,Legion 5,AMD Ryzen 5 8600H,NVIDIA RTX 4050,16,SSD,4096,True,1.86,15.6,2207.36
Lenovo,ThinkPad X1 Carbon,Intel i9-14900HK,NVIDIA RTX 4070,8,SSD,512,False,1.69,16.0,2518.89
Lenovo,ThinkPad X1 Carbon,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,8,SSD,1024,True,3.33,18.4,2707.19
Lenovo,ThinkPad X1 Carbon,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,32,SSD,4096,True,1.24,13.3,3654.28
Lenovo,Yoga Slim 7,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,16,SSD,4096,False,2.82,17.3,3012.38
Lenovo,ThinkPad X1 Carbon,Intel i7-14700H,NVIDIA RTX 4070,128,SSD,1024,True,1.36,13.3,3310.3
Lenovo,ThinkBook 14s,AMD Ryzen 7 8800H,AMD Radeon 780M,128,SSD,2048,False,1.33,13.3,2392.36
Lenovo,ThinkBook 14s,Intel Core Ultra 7 15500H,Intel Arc A750M,32,SSD,4096,True,2.46,15.6,3042.8
Lenovo,ThinkPad X1 Carbon,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,128,SSD,1024,True,1.34,13.3,3687.49
Lenovo,ThinkBook 14s,Intel i9-14900HK,NVIDIA RTX 4070,128,SSD,1024,False,1.01,14.0,3440.87
Lenovo,Yoga Slim 7,Intel Core Ultra 7 15500H,NVIDIA RTX 4070,16,SSD,4096,False,1.29,13.3,3091.88
Lenovo,Legion 5,Intel i7-14800H,NVIDIA RTX 4070,8,SSD,256,True,2.71,18.4,2439.79
Lenovo,Legion 5,AMD Ryzen 5 8600H,NVIDIA RTX 3050,64,SSD,2048,True,1.2,14.0,2192.74
Lenovo,Legion 5,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,8,SSD,2048,False,1.89,15.6,2889.33
Lenovo,ThinkBook 14s,Intel i9-14900HK,NVIDIA RTX 4080,64,SSD,4096,True,2.49,15.6,3742.47
Lenovo,IdeaPad 5,AMD Ryzen 5 8600H,NVIDIA RTX 3050,64,SSD,1024,True,1.21,13.3,2043.88
Lenovo,ThinkBook 14s,Intel i5-14500H,NVIDIA RTX 3050,8,SSD,256,True,2.64,18.4,1570.31
Lenovo,ThinkPad X1 Carbon,AMD Ryzen 9 8900HX,AMD Radeon 780M,32,SSD,512,False,1.46,14.0,1859.55
Lenovo,ThinkBook 14s,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,128,SSD,1024,True,1.34,13.3,3679.87
Lenovo,Yoga Slim 7,Intel i7-14700H,NVIDIA RTX 4070,8,SSD,1024,True,1.21,14.0,2632.08
Lenovo,ThinkBook 14s,Intel i5-14500H,Intel Iris Xe,16,SSD,256,True,1.37,13.3,1506.33
Lenovo,ThinkBook 14s,Intel i5-14500H,NVIDIA RTX 4050,16,SSD,1024,False,2.46,15.6,1648.14
Lenovo,Legion 5,Intel i9-14900HK,NVIDIA RTX 4070,32,SSD,1024,False,1.39,13.3,2803.67
Lenovo,IdeaPad 5,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,32,SSD,512,False,1.48,14.0,2768.25
Lenovo,ThinkBook 14s,AMD Ryzen 5 8600H,NVIDIA RTX 4050,128,SSD,1024,True,2.56,17.3,2351.24
Lenovo,IdeaPad 5,Intel i7-14700H,NVIDIA RTX 4060,32,SSD,4096,False,2.95,18.4,2457.66
Lenovo,ThinkPad X1 Carbon,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,128,SSD,1024,True,1.28,14.0,3724.79
Lenovo,IdeaPad 5,AMD Ryzen 9 8900HX,AMD Radeon 780M,128,SSD,1024,True,3.37,17.3,2517.89
Lenovo,ThinkPad X1 Carbon,Intel i5-14600H,Intel Iris Xe,16,SSD,2048,True,2.83,18.4,1757.86
Lenovo,Yoga Slim 7,Intel i9-14900HK,NVIDIA RTX 4080,64,SSD,1024,True,1.46,13.3,3320.94
Lenovo,Legion 5,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,128,SSD,2048,True,1.3,14.0,3893.59
Lenovo,IdeaPad 5,Intel i9-14900HK,NVIDIA RTX 4070,32,SSD,256,True,1.4,13.3,2776.58
Lenovo,ThinkBook 14s,Intel i5-14500H,NVIDIA RTX 4050,128,SSD,1024,True,1.09,13.3,2490.9
Lenovo,ThinkBook 14s,Intel i5-14500H,NVIDIA RTX 3050,8,SSD,2048,True,1.3,13.3,1920.97
Lenovo,Yoga Slim 7,Intel i5-14600H,NVIDIA RTX 4050,64,SSD,512,False,2.33,15.6,1846.0
Lenovo,IdeaPad 5,Intel i5-14600H,NVIDIA RTX 4050,8,SSD,256,False,1.55,16.0,1512.95
Lenovo,Legion 5,Intel i7-14700H,NVIDIA RTX 4070,128,SSD,512,True,1.27,13.3,3217.42
Lenovo,Legion 5,Intel Core Ultra 9 15700H,Intel Arc A750M,32,SSD,2048,False,1.4,13.3,2815.4
Lenovo,ThinkBook 14s,Intel i9-14900HK,NVIDIA RTX 4070,16,SSD,512,False,2.14,15.6,2522.64
Lenovo,Legion 5,Intel i5-14600H,NVIDIA RTX 4050,16,SSD,256,False,3.07,17.3,1531.22
Lenovo,IdeaPad 5,Intel i5-14600H,NVIDIA RTX 4050,64,SSD,1024,True,1.95,16.0,2089.42
Lenovo,Yoga Slim 7,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,64,SSD,2048,True,1.44,14.0,3322.85
Lenovo,Legion 5,AMD Ryzen 9 8900HX,AMD Radeon 780M,16,SSD,256,False,1.28,13.3,1718.39
Lenovo,ThinkPad X1 Carbon,Intel Core Ultra 7 15500H,NVIDIA RTX 4060,128,SSD,4096,False,3.3,17.3,3085.39
Lenovo,Yoga Slim 7,Intel i7-14800H,NVIDIA RTX 4080,32,SSD,512,True,1.86,15.6,2831.44
Lenovo,ThinkBook 14s,Intel i9-14900HK,NVIDIA RTX 4080,8,SSD,2048,False,2.55,17.3,2898.71
Lenovo,Yoga Slim 7,Intel i7-14800H,NVIDIA RTX 4070,128,SSD,256,True,3.35,17.3,3195.6
Lenovo,Legion 5,AMD Ryzen 7 8800H,NVIDIA RTX 4070,64,SSD,512,True,3.42,18.4,2695.9
Lenovo,Yoga Slim 7,Intel i7-14800H,NVIDIA RTX 4060,8,SSD,256,True,2.96,17.3,1981.87
Lenovo,ThinkPad X1 Carbon,Intel i5-14500H,Intel Iris Xe,8,SSD,2048,True,2.65,17.3,1709.29
Lenovo,Yoga Slim 7,Intel i5-14600H,NVIDIA RTX 4050,16,SSD,4096,True,1.13,14.0,2315.52
Lenovo,Legion 5,Intel i5-14600H,NVIDIA RTX 3050,32,SSD,1024,True,2.74,17.3,1840.16
Lenovo,IdeaPad 5,AMD Ryzen 7 8800H,AMD Radeon 780M,64,SSD,4096,True,1.05,13.3,2569.03
Lenovo,Yoga Slim 7,AMD Ryzen 5 8600H,NVIDIA RTX 3050,128,SSD,2048,False,1.82,16.0,2316.94
Lenovo,Yoga Slim 7,Intel i5-14500H,NVIDIA RTX 4050,32,SSD,2048,False,1.04,13.3,1951.9
Lenovo,ThinkBook 14s,Intel i9-14900HK,NVIDIA RTX 4070,8,SSD,512,False,3.1,17.3,2464.23
Lenovo,Yoga Slim 7,Intel Core Ultra 7 15500H,NVIDIA RTX 4070,64,SSD,256,False,1.23,13.3,2732.46
Lenovo,Legion 5,AMD Ryzen 5 8600H,AMD Radeon 680M,16,SSD,2048,False,3.03,17.3,1614.59
Lenovo,IdeaPad 5,Intel i7-14800H,NVIDIA RTX 4070,128,SSD,256,False,1.33,13.3,3026.08
Lenovo,Legion 5,Intel Core Ultra 7 15500H,Intel Arc A750M,64,SSD,1024,False,2.41,15.6,2559.96
Lenovo,ThinkPad X1 Carbon,AMD Ryzen 5 8600H,NVIDIA RTX 4050,32,SSD,1024,False,2.38,15.6,1692.34
Lenovo,ThinkPad X1 Carbon,AMD Ryzen 5 8600H,NVIDIA RTX 3050,128,SSD,4096,False,3.33,18.4,2552.08
Lenovo,ThinkPad X1 Carbon,Intel i5-14600H,Intel Iris Xe,32,SSD,512,False,1.62,16.0,1488.58
Lenovo,Legion 5,Intel i5-14500H,NVIDIA RTX 4050,8,SSD,4096,False,2.64,17.3,2025.87
Lenovo,IdeaPad 5,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,8,SSD,2048,True,1.63,16.0,3041.62
Lenovo,Yoga Slim 7,Intel i5-14600H,Intel Iris Xe,64,SSD,512,True,1.35,13.3,1836.8
Lenovo,IdeaPad 5,Intel i9-14900HK,NVIDIA RTX 4070,32,SSD,256,True,2.18,15.6,2767.4
Lenovo,Legion 5,Intel i5-14600H,NVIDIA RTX 4050,64,SSD,1024,True,2.17,16.0,2099.43
Lenovo,Yoga Slim 7,Intel i5-14500H,Intel Iris Xe,64,SSD,256,True,3.0,18.4,1682.26
Lenovo,ThinkBook 14s,Intel Core Ultra 9 15700H,Intel Arc A750M,128,SSD,256,False,3.46,17.3,2944.66
Lenovo,Legion 5,AMD Ryzen 7 8800H,NVIDIA RTX 4060,32,SSD,512,False,1.04,14.0,1976.34
Lenovo,ThinkBook 14s,Intel Core Ultra 7 15500H,Intel Arc A750M,16,SSD,512,True,1.55,16.0,2421.33
Lenovo,ThinkBook 14s,Intel Core Ultra 9 15700H,NVIDIA RTX 4080,32,SSD,256,True,1.86,16.0,3071.52
Lenovo,Yoga Slim 7,AMD Ryzen 5 8600H,NVIDIA RTX 3050,128,SSD,2048,True,1.47,14.0,2491.33
Lenovo,Legion 5,Intel i7-14800H,NVIDIA RTX 4080,32,SSD,512,False,1.37,13.3,2691.72
Lenovo,Yoga Slim 7,Intel i7-14700H,NVIDIA RTX 4060,64,SSD,512,True,2.98,17.3,2227.38
Lenovo,ThinkBook 14s,Intel i5-14500H,NVIDIA RTX 4050,16,SSD,4096,False,1.43,13.3,2100.41
Lenovo,IdeaPad 5,Intel i5-14600H,NVIDIA RTX 3050,16,SSD,256,True,1.92,16.0,1631.92
Lenovo,Legion 5,Intel i7-14800H,NVIDIA RTX 4080,128,SSD,512,True,1.2,14.0,3506.36
Lenovo,Legion 5,Intel Core Ultra 7 15500H,Intel Arc A750M,64,SSD,512,True,2.01,16.0,2633.9
Lenovo,Yoga Slim 7,Intel i7-14800H,NVIDIA RTX 4070,16,SSD,4096,False,1.04,14.0,3052.3
Lenovo,ThinkBook 14s,Intel i5-14600H,NVIDIA RTX 3050,16,SSD,4096,False,1.52,15.6,2079.62
Lenovo,ThinkBook 14s,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,128,SSD,512,True,1.02,14.0,3498.65
Lenovo,IdeaPad 5,AMD Ryzen 7 8800H,AMD Radeon 780M,8,SSD,2048,False,1.44,14.0,1795.79
Lenovo,Yoga Slim 7,Intel i5-14600H,NVIDIA RTX 4050,16,SSD,1024,False,1.27,14.0,1734.85
Lenovo,ThinkPad X1 Carbon,Intel Core Ultra 9 15700H,Intel Arc A750M,128,SSD,512,False,2.46,16.0,3066.88
Lenovo,ThinkPad X1 Carbon,Intel Core Ultra 9 15700H,NVIDIA RTX 4080,128,SSD,4096,True,2.57,17.3,4258.92
Lenovo,ThinkBook 14s,Intel i5-14600H,NVIDIA RTX 4050,32,SSD,1024,False,2.49,16.0,1766.78
Lenovo,ThinkBook 14s,Intel i7-14800H,NVIDIA RTX 4070,64,SSD,512,False,1.27,14.0,2765.18
Lenovo,ThinkPad X1 Carbon,Intel Core Ultra 7 15500H,Intel Arc A750M,8,SSD,1024,False,1.47,14.0,2265.27
Lenovo,Legion 5,AMD Ryzen 5 8600H,NVIDIA RTX 4050,16,SSD,4096,True,1.64,15.6,2243.84
Lenovo,Yoga Slim 7,Intel Core Ultra 7 15500H,NVIDIA RTX 4070,16,SSD,256,True,2.01,15.6,2529.41
Lenovo,Legion 5,Intel Core Ultra 7 15500H,Intel Arc A750M,32,SSD,1024,False,3.03,17.3,2390.97
Lenovo,IdeaPad 5,AMD Ryzen 7 8800H,NVIDIA RTX 4070,8,SSD,1024,True,1.06,13.3,2577.89
Lenovo,Legion 5,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,128,SSD,256,False,2.04,16.0,3300.35
Lenovo,Yoga Slim 7,Intel i7-14800H,NVIDIA RTX 4080,64,SSD,4096,True,2.79,18.4,3594.84
Lenovo,Yoga Slim 7,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,16,SSD,2048,True,2.69,18.4,3077.98
Lenovo,Legion 5,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,8,SSD,4096,True,2.89,18.4,3141.8
Lenovo,Yoga Slim 7,Intel i5-14600H,NVIDIA RTX 3050,32,SSD,256,False,1.42,13.3,1594.89
Lenovo,ThinkBook 14s,Intel i7-14800H,NVIDIA RTX 4080,64,SSD,256,True,2.33,15.6,2943.39
Lenovo,IdeaPad 5,Intel i5-14600H,NVIDIA RTX 3050,32,SSD,256,False,1.42,14.0,1580.21
Lenovo,ThinkBook 14s,AMD Ryzen 7 8800H,NVIDIA RTX 4070,32,SSD,256,True,2.01,16.0,2478.39
Lenovo,Legion 5,Intel Core Ultra 9 15700H,Intel Arc A750M,64,SSD,4096,False,2.58,17.3,3286.34
Lenovo,ThinkPad X1 Carbon,Intel i7-14700H,NVIDIA RTX 4070,8,SSD,2048,False,2.46,15.6,2548.22
Lenovo,IdeaPad 5,Intel i5-14600H,NVIDIA RTX 4050,32,SSD,512,False,1.58,16.0,1677.9
Lenovo,ThinkBook 14s,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,32,SSD,1024,True,2.8,17.3,2833.81
Lenovo,IdeaPad 5,Intel i5-14500H,NVIDIA RTX 4050,8,SSD,512,False,1.02,14.0,1569.31
Lenovo,ThinkBook 14s,Intel i7-14800H,NVIDIA RTX 4070,128,SSD,256,True,1.79,16.0,3227.94
Lenovo,Yoga Slim 7,Intel i5-14500H,NVIDIA RTX 3050,16,SSD,2048,True,1.9,16.0,1944.94
Lenovo,IdeaPad 5,Intel i7-14800H,NVIDIA RTX 4070,8,SSD,2048,False,1.49,14.0,2649.61
Lenovo,Legion 5,Intel i9-14900HK,NVIDIA RTX 4080,128,SSD,512,True,3.26,18.4,3577.81
Lenovo,Yoga Slim 7,Intel i5-14500H,NVIDIA RTX 4050,8,SSD,512,False,1.48,13.3,1562.76
Lenovo,ThinkPad X1 Carbon,AMD Ryzen 5 8600H,AMD Radeon 680M,64,SSD,4096,False,2.03,16.0,2119.38
Lenovo,ThinkPad X1 Carbon,Intel i9-14900HK,NVIDIA RTX 4070,64,SSD,512,True,1.27,13.3,3115.19
Lenovo,Yoga Slim 7,AMD Ryzen 7 8800H,NVIDIA RTX 4060,64,SSD,256,False,1.29,14.0,2046.57
Lenovo,ThinkPad X1 Carbon,Intel i5-14500H,NVIDIA RTX 3050,128,SSD,512,False,1.8,15.6,2061.42
Lenovo,Legion 5,Intel Core Ultra 7 15500H,NVIDIA RTX 4060,8,SSD,4096,True,2.57,17.3,2543.48
Lenovo,ThinkPad X1 Carbon,Intel i9-14900HK,NVIDIA RTX 4070,128,SSD,512,True,2.33,15.6,3355.72
Lenovo,Legion 5,Intel i5-14600H,Intel Iris Xe,8,SSD,4096,False,1.1,13.3,1889.55
Lenovo,IdeaPad 5,Intel i9-14900HK,NVIDIA RTX 4080,128,SSD,256,True,3.01,18.4,3480.15
Lenovo,ThinkBook 14s,Intel i7-14700H,NVIDIA RTX 4060,16,SSD,1024,False,1.08,14.0,1981.71
Lenovo,Legion 5,Intel Core Ultra 9 15700H,NVIDIA RTX 4080,8,SSD,1024,False,2.7,18.4,2814.68
Lenovo,IdeaPad 5,Intel i7-14800H,NVIDIA RTX 4080,32,SSD,512,True,3.2,18.4,2834.63
Lenovo,ThinkPad X1 Carbon,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,8,SSD,512,False,2.86,18.4,2584.87
Microsoft,Surface Go 3,Intel i7-14700H,NVIDIA RTX 4060,8,SSD,4096,True,2.47,16.0,2923.98
Microsoft,Surface Laptop 5,Intel Core Ultra 7 15500H,Intel Arc A750M,64,SSD,2048,False,2.75,17.3,3293.9
Microsoft,Surface Pro 8,AMD Ryzen 5 8600H,NVIDIA RTX 4050,32,SSD,512,False,1.03,13.3,2028.2
Microsoft,Surface Book 3,Intel Core Ultra 9 15700H,NVIDIA RTX 4080,32,SSD,512,False,2.63,17.3,3505.08
Microsoft,Surface Laptop Studio,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,8,SSD,512,True,2.68,17.3,3260.16
Microsoft,Surface Book 3,Intel i7-14800H,NVIDIA RTX 4080,32,SSD,256,True,1.85,15.6,3322.15
Microsoft,Surface Go 3,Intel i5-14600H,NVIDIA RTX 3050,32,SSD,4096,True,1.06,13.3,2853.06
Microsoft,Surface Book 3,Intel Core Ultra 7 15500H,NVIDIA RTX 4060,64,SSD,2048,True,1.12,13.3,3242.56
Microsoft,Surface Pro 8,Intel i5-14600H,NVIDIA RTX 3050,64,SSD,4096,False,1.31,14.0,2799.45
Microsoft,Surface Pro 8,Intel i9-14900HK,NVIDIA RTX 4080,8,SSD,4096,False,2.43,16.0,3839.68
Microsoft,Surface Laptop 5,Intel i7-14700H,NVIDIA RTX 4060,16,SSD,512,True,3.06,18.4,2373.44
Microsoft,Surface Laptop Studio,Intel i7-14800H,NVIDIA RTX 4080,8,SSD,1024,False,1.25,13.3,3212.69
Microsoft,Surface Laptop Studio,Intel i5-14500H,Intel Iris Xe,16,SSD,2048,False,3.04,17.3,1892.75
Microsoft,Surface Laptop Studio,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,16,SSD,512,True,1.88,15.6,3409.79
Microsoft,Surface Laptop Studio,AMD Ryzen 5 8600H,AMD Radeon 680M,64,SSD,4096,True,2.3,16.0,2724.37
Microsoft,Surface Laptop Studio,Intel i5-14600H,NVIDIA RTX 4050,128,SSD,256,False,3.02,18.4,2520.85
Microsoft,Surface Laptop Studio,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,16,SSD,4096,True,1.37,13.3,4161.85
Microsoft,Surface Go 3,AMD Ryzen 5 8600H,NVIDIA RTX 3050,16,SSD,2048,True,1.18,14.0,2369.48
Microsoft,Surface Laptop 5,AMD Ryzen 7 8800H,NVIDIA RTX 4060,8,SSD,2048,False,2.69,17.3,2369.43
Microsoft,Surface Go 3,Intel Core Ultra 9 15700H,Intel Arc A750M,8,SSD,2048,False,3.1,17.3,3144.7
Microsoft,Surface Pro 8,AMD Ryzen 5 8600H,NVIDIA RTX 4050,32,SSD,512,True,2.14,16.0,2142.91
Microsoft,Surface Go 3,AMD Ryzen 5 8600H,AMD Radeon 680M,64,SSD,2048,True,1.56,15.6,2490.32
Microsoft,Surface Book 3,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,128,SSD,256,False,1.96,15.6,3695.5
Microsoft,Surface Pro 8,Intel i5-14500H,NVIDIA RTX 4050,8,SSD,256,False,1.19,13.3,1815.06
Microsoft,Surface Laptop Studio,Intel Core Ultra 7 15500H,NVIDIA RTX 4060,32,SSD,1024,False,1.75,16.0,2562.48
Microsoft,Surface Laptop Studio,AMD Ryzen 5 8600H,NVIDIA RTX 4050,128,SSD,2048,False,1.23,13.3,2882.71
Microsoft,Surface Laptop Studio,Intel i9-14900HK,NVIDIA RTX 4080,8,SSD,2048,False,2.28,16.0,3480.34
Microsoft,Surface Book 3,Intel i7-14800H,NVIDIA RTX 4070,32,SSD,1024,True,2.46,15.6,3265.8
Microsoft,Surface Pro 8,AMD Ryzen 7 8800H,NVIDIA RTX 4060,8,SSD,2048,True,3.49,18.4,2606.56
Microsoft,Surface Go 3,Intel i5-14500H,Intel Iris Xe,32,SSD,256,True,2.39,16.0,1860.74
Microsoft,Surface Laptop Studio,Intel i7-14800H,NVIDIA RTX 4080,8,SSD,256,False,1.55,16.0,2949.57
Microsoft,Surface Laptop Studio,AMD Ryzen 5 8600H,AMD Radeon 680M,32,SSD,2048,False,1.28,14.0,2076.07
Microsoft,Surface Go 3,AMD Ryzen 7 8800H,NVIDIA RTX 4060,16,SSD,4096,True,2.37,15.6,2985.94
Microsoft,Surface Laptop Studio,Intel Core Ultra 7 15500H,Intel Arc A750M,64,SSD,2048,False,2.65,17.3,3324.35
Microsoft,Surface Book 3,Intel i7-14700H,NVIDIA RTX 4060,8,SSD,2048,True,1.94,15.6,2624.89
Microsoft,Surface Pro 8,AMD Ryzen 5 8600H,AMD Radeon 680M,32,SSD,4096,True,1.25,14.0,2627.28
Microsoft,Surface Book 3,AMD Ryzen 7 8800H,NVIDIA RTX 4060,64,SSD,2048,False,2.1,16.0,2757.76
Microsoft,Surface Go 3,Intel i5-14500H,NVIDIA RTX 4050,16,SSD,256,True,1.76,15.6,2003.28
Microsoft,Surface Book 3,Intel i5-14600H,NVIDIA RTX 4050,8,SSD,1024,True,1.8,15.6,2178.32
Microsoft,Surface Pro 8,Intel i9-14900HK,NVIDIA RTX 4070,8,SSD,512,False,1.55,16.0,3007.25
Microsoft,Surface Book 3,Intel i5-14600H,Intel Iris Xe,64,SSD,2048,False,2.0,16.0,2262.34
Microsoft,Surface Go 3,Intel i5-14500H,Intel Iris Xe,128,SSD,2048,False,2.76,17.3,2578.64
Microsoft,Surface Book 3,AMD Ryzen 7 8800H,NVIDIA RTX 4060,16,SSD,256,True,2.45,15.6,2258.64
Microsoft,Surface Laptop Studio,Intel i5-14600H,Intel Iris Xe,64,SSD,512,False,1.19,13.3,2016.54
Microsoft,Surface Laptop 5,Intel i7-14800H,NVIDIA RTX 4070,32,SSD,2048,True,1.91,16.0,3508.06
Microsoft,Surface Book 3,AMD Ryzen 7 8800H,NVIDIA RTX 4060,64,SSD,256,True,3.42,18.4,2555.37
Microsoft,Surface Laptop 5,AMD Ryzen 5 8600H,NVIDIA RTX 4050,64,SSD,4096,True,1.64,16.0,2999.89
Microsoft,Surface Pro 8,Intel i9-14900HK,NVIDIA RTX 4070,128,SSD,4096,True,3.27,18.4,4848.03
Microsoft,Surface Book 3,Intel i7-14800H,NVIDIA RTX 4060,16,SSD,512,True,1.83,15.6,2493.34
Microsoft,Surface Pro 8,AMD Ryzen 9 8900HX,AMD Radeon 780M,8,SSD,2048,False,1.19,14.0,2402.97
Microsoft,Surface Laptop Studio,Intel Core Ultra 7 15500H,NVIDIA RTX 4070,128,SSD,512,True,1.72,15.6,3946.02
Microsoft,Surface Laptop 5,AMD Ryzen 7 8800H,NVIDIA RTX 4060,32,SSD,512,True,2.12,15.6,2429.14
Microsoft,Surface Go 3,Intel i7-14800H,NVIDIA RTX 4060,32,SSD,256,True,1.06,13.3,2612.73
Microsoft,Surface Go 3,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,16,SSD,4096,False,2.87,17.3,3867.97
Microsoft,Surface Laptop Studio,Intel Core Ultra 9 15700H,Intel Arc A750M,64,SSD,2048,False,1.35,14.0,3624.33
Microsoft,Surface Pro 8,AMD Ryzen 7 8800H,NVIDIA RTX 4060,32,SSD,256,True,2.46,16.0,2381.08
Microsoft,Surface Book 3,Intel i7-14700H,NVIDIA RTX 4070,8,SSD,4096,False,1.28,14.0,3493.57
Microsoft,Surface Laptop 5,AMD Ryzen 9 8900HX,AMD Radeon 780M,128,SSD,1024,False,2.45,16.0,2873.03
Microsoft,Surface Pro 8,Intel Core Ultra 7 15500H,NVIDIA RTX 4070,64,SSD,4096,False,1.33,13.3,4073.21
Microsoft,Surface Laptop Studio,Intel i7-14800H,NVIDIA RTX 4080,64,SSD,512,True,1.24,14.0,3716.54
Microsoft,Surface Pro 8,Intel i9-14900HK,NVIDIA RTX 4070,64,SSD,256,True,2.47,16.0,3549.93
Microsoft,Surface Go 3,AMD Ryzen 9 8900HX,AMD Radeon 780M,64,SSD,2048,True,2.15,16.0,2885.71
Microsoft,Surface Go 3,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,8,SSD,256,True,1.44,14.0,3065.01
Microsoft,Surface Pro 8,Intel i9-14900HK,NVIDIA RTX 4080,128,SSD,1024,False,2.75,18.4,4183.71
Microsoft,Surface Laptop 5,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,128,SSD,256,True,1.49,14.0,4260.92
Microsoft,Surface Laptop Studio,Intel i7-14800H,NVIDIA RTX 4060,16,SSD,1024,True,1.12,13.3,2696.72
Microsoft,Surface Pro 8,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,32,SSD,1024,True,2.52,18.4,3619.42
Microsoft,Surface Book 3,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,128,SSD,512,True,1.06,13.3,4388.88
Microsoft,Surface Book 3,Intel i7-14700H,NVIDIA RTX 4070,32,SSD,4096,True,2.8,18.4,3797.1
Microsoft,Surface Pro 8,Intel i9-14900HK,NVIDIA RTX 4080,32,SSD,2048,False,1.09,14.0,3840.83
Microsoft,Surface Laptop Studio,Intel i9-14900HK,NVIDIA RTX 4070,128,SSD,512,False,1.43,13.3,3878.25
Microsoft,Surface Go 3,AMD Ryzen 7 8800H,AMD Radeon 780M,64,SSD,1024,True,1.19,14.0,2519.56
Microsoft,Surface Book 3,Intel i7-14800H,NVIDIA RTX 4060,128,SSD,1024,True,1.84,15.6,3336.72
Microsoft,Surface Laptop 5,Intel i9-14900HK,NVIDIA RTX 4080,16,SSD,1024,True,1.08,13.3,3683.06
Microsoft,Surface Laptop Studio,AMD Ryzen 7 8800H,AMD Radeon 780M,64,SSD,256,True,1.61,15.6,2304.31
Microsoft,Surface Book 3,Intel i5-14600H,Intel Iris Xe,8,SSD,1024,False,2.93,17.3,1690.56
Microsoft,Surface Go 3,AMD Ryzen 5 8600H,NVIDIA RTX 3050,8,SSD,256,False,1.9,15.6,1678.09
Microsoft,Surface Laptop 5,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,8,SSD,1024,False,2.94,18.4,3216.61
